Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
14/7/2007,4:05:00,0.192,0.09,241.18,0.8,0,1,0
14/7/2007,4:06:00,0.192,0.09,240.99,0.8,0,2,0
14/7/2007,4:07:00,0.192,0.09,240.99,0.8,0,1,0
14/7/2007,4:08:00,0.192,0.09,241.05,0.8,0,1,0
14/7/2007,4:09:00,0.192,0.09,240.8,0.8,0,1,0
14/7/2007,4:10:00,0.192,0.088,240.79,0.8,0,1,0
14/7/2007,4:11:00,0.286,0.192,240.55,1.4,0,1,0
14/7/2007,4:12:00,0.296,0.22,240.59,1.4,0,2,0
14/7/2007,4:13:00,0.29,0.22,240.43,1.4,0,1,0
14/7/2007,4:14:00,0.288,0.22,240.4,1.4,0,1,0
14/7/2007,4:15:00,0.286,0.22,240.46,1.4,0,1,0
14/7/2007,4:16:00,0.286,0.22,240.55,1.4,0,1,0
14/7/2007,4:17:00,0.286,0.222,240.73,1.4,0,1,0
14/7/2007,4:18:00,0.286,0.222,241.03,1.4,0,2,0
14/7/2007,4:19:00,0.284,0.222,240.97,1.4,0,1,0
14/7/2007,4:20:00,0.284,0.222,240.81,1.4,0,1,0
14/7/2007,4:21:00,0.284,0.222,240.84,1.4,0,1,0
14/7/2007,4:22:00,0.284,0.222,240.97,1.4,0,1,0
14/7/2007,4:23:00,0.282,0.222,240.85,1.4,0,1,0
14/7/2007,4:24:00,0.206,0.112,240.87,1,0,2,0
14/7/2007,4:25:00,0.19,0.09,241.15,0.8,0,1,0
14/7/2007,4:26:00,0.19,0.09,241.2,0.8,0,1,0
14/7/2007,4:27:00,0.19,0.09,241.16,0.8,0,1,0
14/7/2007,4:28:00,0.19,0.09,241.19,0.8,0,1,0
14/7/2007,4:29:00,0.19,0.09,241.08,0.8,0,1,0
14/7/2007,4:30:00,0.19,0.09,241.01,0.8,0,2,0
14/7/2007,4:31:00,0.19,0.09,241.19,0.8,0,1,0
14/7/2007,4:32:00,0.19,0.09,241.01,0.8,0,1,0
14/7/2007,4:33:00,0.234,0.128,240.93,1.2,0,1,0
14/7/2007,4:34:00,0.264,0.192,240.97,1.4,0,1,0
14/7/2007,4:35:00,0.266,0.192,240.89,1.4,0,1,0
14/7/2007,4:36:00,0.264,0.192,240.74,1.4,0,1,0
14/7/2007,4:37:00,0.264,0.192,240.78,1.4,0,2,0
14/7/2007,4:38:00,0.35,0.286,240.75,1.8,0,1,0
14/7/2007,4:39:00,0.368,0.326,240.97,2,0,1,0
14/7/2007,4:40:00,0.36,0.324,240.8,2,0,1,0
14/7/2007,4:41:00,0.356,0.324,240.7,2,0,1,0
14/7/2007,4:42:00,0.354,0.322,240.5,2,0,1,0
14/7/2007,4:43:00,0.322,0.268,239.95,1.8,0,1,0
14/7/2007,4:44:00,0.262,0.17,239.94,1.2,0,0,0
14/7/2007,4:45:00,0.214,0.1,240.61,1,0,0,0
14/7/2007,4:46:00,0.214,0.102,240.62,1,0,0,0
14/7/2007,4:47:00,0.214,0.102,240.71,1,0,0,0
14/7/2007,4:48:00,0.212,0.102,240.67,1,0,0,0
14/7/2007,4:49:00,0.212,0.1,240.44,1,0,0,0
14/7/2007,4:50:00,0.212,0.102,241.05,1,0,0,0
14/7/2007,4:51:00,0.142,0,241.18,0.6,0,0,0
14/7/2007,4:52:00,0.118,0,240.71,0.6,0,0,0
14/7/2007,4:53:00,0.118,0,240.12,0.6,0,0,0
14/7/2007,4:54:00,0.118,0,240.25,0.6,0,0,0
14/7/2007,4:55:00,0.116,0,240.22,0.6,0,0,0
14/7/2007,4:56:00,0.118,0,240.56,0.6,0,0,0
14/7/2007,4:57:00,0.118,0,240.73,0.6,0,0,0
14/7/2007,4:58:00,0.118,0,241.15,0.6,0,0,0
14/7/2007,4:59:00,0.118,0,241.96,0.6,0,0,0
14/7/2007,5:00:00,0.118,0,241.34,0.6,0,0,0
14/7/2007,5:01:00,0.118,0,240.74,0.6,0,0,0
14/7/2007,5:02:00,0.118,0,240.83,0.6,0,0,0
14/7/2007,5:03:00,0.118,0,240.63,0.6,0,0,0
14/7/2007,5:04:00,0.118,0,240.66,0.6,0,0,0
14/7/2007,5:05:00,0.21,0.066,240.53,1,0,0,0
14/7/2007,5:06:00,0.226,0.1,240.36,1,0,0,0
14/7/2007,5:07:00,0.22,0.1,240.38,1,0,0,0
14/7/2007,5:08:00,0.218,0.1,240.41,1,0,0,0
14/7/2007,5:09:00,0.216,0.1,240.54,1,0,0,0
14/7/2007,5:10:00,0.214,0.1,240.47,1,0,0,0
14/7/2007,5:11:00,0.214,0.1,240.51,1,0,0,0
14/7/2007,5:12:00,0.214,0.1,240.58,1,0,0,0
14/7/2007,5:13:00,0.214,0.1,240.27,1,0,0,0
14/7/2007,5:14:00,0.294,0.184,240.09,1.6,0,0,0
14/7/2007,5:15:00,0.288,0.2,240.18,1.4,0,0,0
14/7/2007,5:16:00,0.29,0.202,240.73,1.4,0,0,0
14/7/2007,5:17:00,0.288,0.202,240.59,1.4,0,0,0
14/7/2007,5:18:00,0.224,0.112,240.89,1,0,0,0
14/7/2007,5:19:00,0.194,0.072,241.07,0.8,0,0,0
14/7/2007,5:20:00,0.192,0.072,241.07,0.8,0,0,0
14/7/2007,5:21:00,0.192,0.074,241.64,0.8,0,0,0
14/7/2007,5:22:00,0.192,0.074,241.83,0.8,0,0,0
14/7/2007,5:23:00,0.192,0.074,241.9,0.8,0,0,0
14/7/2007,5:24:00,0.19,0.074,241.93,0.8,0,0,0
14/7/2007,5:25:00,0.142,0,241.75,0.6,0,0,0
14/7/2007,5:26:00,0.118,0,241.74,0.6,0,0,0
14/7/2007,5:27:00,0.118,0,241.81,0.6,0,0,0
14/7/2007,5:28:00,0.118,0,241.74,0.6,0,0,0
14/7/2007,5:29:00,0.118,0,241.82,0.6,0,0,0
14/7/2007,5:30:00,0.118,0,241.89,0.6,0,0,0
14/7/2007,5:31:00,0.118,0,241.6,0.6,0,0,0
14/7/2007,5:32:00,0.196,0.048,241.38,1,0,0,0
14/7/2007,5:33:00,0.228,0.1,240.93,1,0,0,0
14/7/2007,5:34:00,0.222,0.102,241.15,1,0,0,0
14/7/2007,5:35:00,0.22,0.104,241.53,1,0,0,0
14/7/2007,5:36:00,0.218,0.106,241.86,1,0,0,0
14/7/2007,5:37:00,0.218,0.106,242.24,1,0,0,0
14/7/2007,5:38:00,0.216,0.106,242.12,1,0,0,0
14/7/2007,5:39:00,0.216,0.106,242.23,1,0,0,0
14/7/2007,5:40:00,0.216,0.106,242.14,1,0,0,0
14/7/2007,5:41:00,0.214,0.104,241.6,1,0,0,0
14/7/2007,5:42:00,0.214,0.104,241.7,1,0,0,0
14/7/2007,5:43:00,0.214,0.106,241.89,1,0,0,0
14/7/2007,5:44:00,0.214,0.106,242.14,1,0,0,0
14/7/2007,5:45:00,0.16,0,242.43,0.8,0,0,0
14/7/2007,5:46:00,0.12,0,242.47,0.6,0,0,0
14/7/2007,5:47:00,0.12,0,242.37,0.6,0,0,0
14/7/2007,5:48:00,0.118,0,242.16,0.6,0,0,0
14/7/2007,5:49:00,0.118,0,242.21,0.6,0,0,0
14/7/2007,5:50:00,0.12,0,242.37,0.6,0,0,0
14/7/2007,5:51:00,0.118,0,242.12,0.6,0,0,0
14/7/2007,5:52:00,0.118,0,242.06,0.6,0,0,0
14/7/2007,5:53:00,0.118,0,241.9,0.6,0,0,0
14/7/2007,5:54:00,0.118,0,241.89,0.6,0,0,0
14/7/2007,5:55:00,0.19,0,242.23,1,0,0,0
14/7/2007,5:56:00,0.198,0.078,242.74,0.8,0,0,0
14/7/2007,5:57:00,0.2,0.078,242.9,0.8,0,0,0
14/7/2007,5:58:00,0.2,0.078,242.97,0.8,0,0,0
14/7/2007,5:59:00,0.26,0.14,242.86,1.4,0,0,0
14/7/2007,6:00:00,0.304,0.212,242.9,1.4,0,0,0
14/7/2007,6:01:00,0.296,0.21,242.29,1.4,0,0,0
14/7/2007,6:02:00,0.292,0.21,242.15,1.4,0,0,0
14/7/2007,6:03:00,0.29,0.208,241.72,1.4,0,0,0
14/7/2007,6:04:00,0.286,0.208,241.76,1.4,0,0,0
14/7/2007,6:05:00,0.286,0.208,241.69,1.4,0,0,0
14/7/2007,6:06:00,0.238,0.14,241.77,1.2,0,0,0
14/7/2007,6:07:00,0.216,0.11,242.62,1,0,0,0
14/7/2007,6:08:00,0.216,0.11,242.64,1,0,0,0
14/7/2007,6:09:00,0.214,0.106,241.79,1,0,0,0
14/7/2007,6:10:00,0.216,0.108,242.36,1,0,0,0
14/7/2007,6:11:00,0.214,0.108,242.32,1,0,0,0
14/7/2007,6:12:00,0.174,0.05,241.74,0.8,0,0,0
14/7/2007,6:13:00,0.118,0,241.98,0.6,0,0,0
14/7/2007,6:14:00,0.118,0,242.19,0.6,0,0,0
14/7/2007,6:15:00,0.118,0,242.12,0.6,0,0,0
14/7/2007,6:16:00,0.118,0,241.95,0.6,0,0,0
14/7/2007,6:17:00,0.118,0,241.91,0.6,0,0,0
14/7/2007,6:18:00,0.118,0,241.94,0.6,0,0,0
14/7/2007,6:19:00,0.118,0,242.01,0.6,0,0,0
14/7/2007,6:20:00,0.118,0,241.98,0.6,0,0,0
14/7/2007,6:21:00,0.12,0,242.24,0.6,0,0,0
14/7/2007,6:22:00,0.12,0,242.3,0.6,0,0,0
14/7/2007,6:23:00,0.12,0,242.39,0.6,0,0,0
14/7/2007,6:24:00,0.12,0,242.21,0.6,0,0,0
14/7/2007,6:25:00,0.12,0,242.14,0.6,0,0,0
14/7/2007,6:26:00,0.16,0,242.23,0.8,0,0,0
14/7/2007,6:27:00,0.23,0.106,241.97,1,0,0,0
14/7/2007,6:28:00,0.226,0.108,242.07,1,0,0,0
14/7/2007,6:29:00,0.222,0.106,241.94,1,0,0,0
14/7/2007,6:30:00,0.218,0.106,241.76,1,0,0,0
14/7/2007,6:31:00,0.218,0.108,242.39,1,0,0,0
14/7/2007,6:32:00,0.218,0.108,242.42,1,0,0,0
14/7/2007,6:33:00,0.216,0.106,242.01,1,0,0,0
14/7/2007,6:34:00,0.216,0.104,241.48,1,0,0,0
14/7/2007,6:35:00,0.214,0.104,241.5,1,0,0,0
14/7/2007,6:36:00,0.306,0.206,241.56,1.6,0,0,0
14/7/2007,6:37:00,0.29,0.208,241.51,1.4,0,0,0
14/7/2007,6:38:00,0.29,0.208,241.61,1.4,0,0,0
14/7/2007,6:39:00,0.256,0.158,241.38,1.2,0,0,0
14/7/2007,6:40:00,0.256,0.138,241.08,1.4,0,0,0
14/7/2007,6:41:00,0.28,0.196,241.28,1.4,0,1,0
14/7/2007,6:42:00,0.276,0.196,241.26,1.4,0,2,0
14/7/2007,6:43:00,0.276,0.194,241.06,1.4,0,1,0
14/7/2007,6:44:00,0.276,0.196,240.97,1.4,0,1,0
14/7/2007,6:45:00,0.276,0.194,240.82,1.4,0,2,0
14/7/2007,6:46:00,0.274,0.194,240.89,1.4,0,1,0
14/7/2007,6:47:00,0.214,0.106,241.15,1,0,2,0
14/7/2007,6:48:00,0.206,0.094,241.72,1,0,1,0
14/7/2007,6:49:00,0.206,0.094,241.75,1,0,1,0
14/7/2007,6:50:00,0.206,0.096,242.06,1,0,2,0
14/7/2007,6:51:00,0.206,0.094,241.74,1,0,1,0
14/7/2007,6:52:00,0.204,0.094,241.63,1,0,2,0
14/7/2007,6:53:00,0.242,0.128,241.44,1.2,0,1,0
14/7/2007,6:54:00,0.31,0.226,241.41,1.6,0,1,0
14/7/2007,6:55:00,0.302,0.226,241.45,1.6,0,2,0
14/7/2007,6:56:00,0.298,0.222,240.81,1.4,0,1,0
14/7/2007,6:57:00,0.294,0.222,240.79,1.4,0,1,0
14/7/2007,6:58:00,0.292,0.222,240.87,1.4,0,2,0
14/7/2007,6:59:00,0.29,0.222,240.71,1.4,0,1,0
14/7/2007,7:00:00,0.29,0.222,240.83,1.4,0,1,0
14/7/2007,7:01:00,0.288,0.224,241.08,1.4,0,1,0
14/7/2007,7:02:00,0.288,0.226,241.47,1.4,0,2,0
14/7/2007,7:03:00,0.286,0.224,240.89,1.4,0,1,0
14/7/2007,7:04:00,0.286,0.224,240.96,1.4,0,1,0
14/7/2007,7:05:00,0.286,0.224,240.92,1.4,0,1,0
14/7/2007,7:06:00,0.256,0.182,240.57,1.2,0,1,0
14/7/2007,7:07:00,0.192,0.09,240.32,0.8,0,2,0
14/7/2007,7:08:00,0.192,0.09,240.36,0.8,0,1,0
14/7/2007,7:09:00,0.192,0.09,240.23,0.8,0,1,0
14/7/2007,7:10:00,0.192,0.09,240.31,0.8,0,1,0
14/7/2007,7:11:00,0.19,0.09,240.43,0.8,0,1,0
14/7/2007,7:12:00,0.192,0.09,240.68,0.8,0,2,0
14/7/2007,7:13:00,0.192,0.092,240.97,0.8,0,1,0
14/7/2007,7:14:00,0.19,0.09,240.67,0.8,0,1,0
14/7/2007,7:15:00,0.19,0.092,241.14,0.8,0,1,0
14/7/2007,7:16:00,0.19,0.092,241.16,0.8,0,1,0
14/7/2007,7:17:00,0.262,0.166,241.02,1.4,0,1,0
14/7/2007,7:18:00,0.264,0.19,239.99,1.4,0,2,0
14/7/2007,7:19:00,0.266,0.188,239.92,1.4,0,1,0
14/7/2007,7:20:00,0.288,0.206,239.95,1.6,0,1,0
14/7/2007,7:21:00,0.374,0.32,239.96,2,0,1,0
14/7/2007,7:22:00,0.366,0.322,239.92,2,0,1,0
14/7/2007,7:23:00,0.362,0.322,240.11,2,0,1,0
14/7/2007,7:24:00,0.356,0.32,239.64,2,0,2,0
14/7/2007,7:25:00,0.354,0.32,239.46,2,0,1,0
14/7/2007,7:26:00,0.352,0.318,239.4,2,0,1,0
14/7/2007,7:27:00,0.352,0.318,239.33,2,0,1,0
14/7/2007,7:28:00,0.304,0.25,239.44,1.6,0,1,0
14/7/2007,7:29:00,0.282,0.218,239.49,1.4,0,1,0
14/7/2007,7:30:00,0.282,0.218,239.56,1.4,0,1,0
14/7/2007,7:31:00,0.28,0.22,239.63,1.4,0,2,0
14/7/2007,7:32:00,0.28,0.218,239.68,1.4,0,1,0
14/7/2007,7:33:00,0.272,0.208,239.75,1.4,0,1,0
14/7/2007,7:34:00,0.188,0.086,238.81,0.8,0,1,0
14/7/2007,7:35:00,0.188,0.086,239.26,0.8,0,1,0
14/7/2007,7:36:00,0.188,0.09,240.04,0.8,0,1,0
14/7/2007,7:37:00,0.19,0.09,240.27,0.8,0,2,0
14/7/2007,7:38:00,0.19,0.092,240.8,0.8,0,1,0
14/7/2007,7:39:00,0.19,0.09,240.42,0.8,0,1,0
14/7/2007,7:40:00,0.188,0.088,239.72,0.8,0,1,0
14/7/2007,7:41:00,0.188,0.09,240.43,0.8,0,1,0
14/7/2007,7:42:00,0.188,0.092,240.62,0.8,0,1,0
14/7/2007,7:43:00,0.188,0.09,240.52,0.8,0,1,0
14/7/2007,7:44:00,0.188,0.09,240.46,0.8,0,2,0
14/7/2007,7:45:00,0.19,0.09,240.54,0.8,0,1,0
14/7/2007,7:46:00,0.382,0.088,240.17,2.4,0,1,0
14/7/2007,7:47:00,1.286,0.074,239.13,5.4,0,1,19
14/7/2007,7:48:00,1.382,0.196,239.03,5.8,0,1,18
14/7/2007,7:49:00,1.362,0.206,239.07,5.6,0,1,18
14/7/2007,7:50:00,1.322,0.154,239.2,5.4,0,1,17
14/7/2007,7:51:00,1.278,0.086,239.23,5.2,0,0,18
14/7/2007,7:52:00,1.268,0.084,238.6,5.2,0,0,18
14/7/2007,7:53:00,1.262,0.084,238.4,5.2,0,0,17
14/7/2007,7:54:00,1.262,0.084,238.57,5.2,0,0,18
14/7/2007,7:55:00,1.262,0.084,238.67,5.2,0,0,17
14/7/2007,7:56:00,1.262,0.084,238.77,5.2,0,0,18
14/7/2007,7:57:00,1.262,0.084,238.75,5.2,0,0,17
14/7/2007,7:58:00,1.286,0.096,238.93,5.4,0,0,18
14/7/2007,7:59:00,1.332,0.182,238.1,5.6,0,0,17
14/7/2007,8:00:00,1.33,0.18,238.35,5.6,0,0,17
14/7/2007,8:01:00,1.242,0.054,238.35,5.2,0,0,18
14/7/2007,8:02:00,1.24,0.054,238.41,5.2,0,0,17
14/7/2007,8:03:00,1.24,0.054,238.47,5.2,0,0,18
14/7/2007,8:04:00,1.232,0.052,237.87,5.2,0,0,17
14/7/2007,8:05:00,1.232,0.054,237.98,5.2,0,0,17
14/7/2007,8:06:00,1.236,0.054,238.52,5.2,0,0,18
14/7/2007,8:07:00,1.24,0.056,239.1,5.2,0,0,17
14/7/2007,8:08:00,1.242,0.058,239.26,5.2,0,0,18
14/7/2007,8:09:00,1.236,0.056,238.81,5.2,0,0,17
14/7/2007,8:10:00,1.17,0,238.98,4.8,0,0,18
14/7/2007,8:11:00,1.168,0,238.78,4.8,0,0,17
14/7/2007,8:12:00,1.174,0,239.34,4.8,0,0,18
14/7/2007,8:13:00,1.168,0,238.67,4.8,0,0,17
14/7/2007,8:14:00,1.164,0,238.34,4.8,0,0,18
14/7/2007,8:15:00,1.26,0.058,238.26,5.2,0,0,17
14/7/2007,8:16:00,1.268,0.082,238.27,5.2,0,0,17
14/7/2007,8:17:00,1.262,0.082,238.16,5.2,0,0,18
14/7/2007,8:18:00,1.26,0.084,238.26,5.2,0,0,17
14/7/2007,8:19:00,1.258,0.082,238.14,5.2,0,0,17
14/7/2007,8:20:00,1.256,0.082,238.07,5.2,0,0,18
14/7/2007,8:21:00,1.254,0.082,238.04,5.2,0,0,17
14/7/2007,8:22:00,1.264,0.086,239,5.2,0,0,18
14/7/2007,8:23:00,1.264,0.086,239.12,5.2,0,0,17
14/7/2007,8:24:00,1.04,0.088,239.01,4.6,0,0,15
14/7/2007,8:25:00,0.212,0.1,239.72,1,0,0,0
14/7/2007,8:26:00,0.21,0.098,239.05,1,0,0,0
14/7/2007,8:27:00,0.21,0.098,239.09,1,0,0,0
14/7/2007,8:28:00,0.124,0,239.39,0.6,0,0,0
14/7/2007,8:29:00,0.118,0,240.75,0.6,0,0,0
14/7/2007,8:30:00,0.118,0,240.86,0.6,0,0,0
14/7/2007,8:31:00,0.118,0,240.69,0.6,0,0,0
14/7/2007,8:32:00,0.118,0,240.69,0.6,0,0,0
14/7/2007,8:33:00,0.118,0,240.95,0.6,0,0,0
14/7/2007,8:34:00,0.118,0,240.98,0.6,0,0,0
14/7/2007,8:35:00,0.118,0,240.59,0.6,0,0,0
14/7/2007,8:36:00,0.118,0,240.68,0.6,0,0,0
14/7/2007,8:37:00,0.118,0,241.61,0.6,0,0,0
14/7/2007,8:38:00,0.118,0,241.65,0.6,0,0,0
14/7/2007,8:39:00,0.118,0,241.15,0.6,0,0,0
14/7/2007,8:40:00,0.198,0.054,240.93,1,0,0,0
14/7/2007,8:41:00,0.198,0.074,241.47,0.8,0,0,0
14/7/2007,8:42:00,0.286,0.168,240.59,1.4,0,0,0
14/7/2007,8:43:00,0.302,0.202,240.35,1.4,0,0,0
14/7/2007,8:44:00,0.296,0.204,240.45,1.4,0,0,0
14/7/2007,8:45:00,0.292,0.204,240.65,1.4,0,0,0
14/7/2007,8:46:00,0.29,0.206,240.73,1.4,0,0,0
14/7/2007,8:47:00,0.286,0.202,239.89,1.4,0,0,0
14/7/2007,8:48:00,0.284,0.2,239.69,1.4,0,0,0
14/7/2007,8:49:00,0.284,0.202,239.99,1.4,0,0,0
14/7/2007,8:50:00,0.282,0.204,240.32,1.4,0,0,0
14/7/2007,8:51:00,0.224,0.12,240.29,1,0,0,0
14/7/2007,8:52:00,0.212,0.102,240.04,1,0,0,0
14/7/2007,8:53:00,0.212,0.1,239.9,1,0,0,0
14/7/2007,8:54:00,0.212,0.1,239.74,1,0,0,0
14/7/2007,8:55:00,0.154,0,240.64,0.8,0,0,0
14/7/2007,8:56:00,0.118,0,241.61,0.6,0,0,0
14/7/2007,8:57:00,0.118,0,241.66,0.6,0,0,0
14/7/2007,8:58:00,0.118,0,242.23,0.6,0,0,0
14/7/2007,8:59:00,0.118,0,242.15,0.6,0,0,0
14/7/2007,9:00:00,0.12,0,242.23,0.6,0,0,0
14/7/2007,9:01:00,0.222,0,242.38,1,0,0,0
14/7/2007,9:02:00,0.12,0,242.08,0.6,0,0,0
14/7/2007,9:03:00,3.524,0.058,238.82,16.4,0,0,0
14/7/2007,9:04:00,4.468,0.068,237.5,19,0,0,0
14/7/2007,9:05:00,3.716,0.062,238.4,15.6,0,0,0
14/7/2007,9:06:00,2.012,0,240.62,10.2,0,0,0
14/7/2007,9:07:00,0.97,0,241.65,4,0,0,0
14/7/2007,9:08:00,0.362,0,242.39,2,0,0,0
14/7/2007,9:09:00,0.212,0.06,242.73,1,0,0,0
14/7/2007,9:10:00,1.222,0.158,241.04,5.8,0,0,0
14/7/2007,9:11:00,1.14,0.146,241.36,5.4,0,0,0
14/7/2007,9:12:00,0.242,0.126,241.6,1.2,0,0,0
14/7/2007,9:13:00,0.288,0.122,241.12,1.4,0,0,0
14/7/2007,9:14:00,0.304,0.122,241.48,1.4,0,0,0
14/7/2007,9:15:00,0.338,0.152,241.26,1.8,0,0,0
14/7/2007,9:16:00,0.374,0.228,241.73,1.8,0,0,0
14/7/2007,9:17:00,0.376,0.23,242.31,1.8,0,0,0
14/7/2007,9:18:00,0.372,0.234,243.17,1.8,0,0,0
14/7/2007,9:19:00,0.37,0.232,243.02,1.8,0,0,0
14/7/2007,9:20:00,0.38,0.236,243.65,1.8,0,0,0
14/7/2007,9:21:00,0.384,0.23,242.77,1.8,0,0,0
14/7/2007,9:22:00,0.326,0.162,242.78,1.6,0,0,0
14/7/2007,9:23:00,0.272,0.096,242.59,1.2,0,0,0
14/7/2007,9:24:00,0.278,0.096,242.58,1.2,0,0,0
14/7/2007,9:25:00,0.256,0.078,242.73,1.2,0,0,0
14/7/2007,9:26:00,0.26,0.076,243.21,1.2,0,0,0
14/7/2007,9:27:00,0.252,0.076,242.95,1.2,0,0,0
14/7/2007,9:28:00,0.252,0.074,242.48,1.2,0,0,0
14/7/2007,9:29:00,0.246,0.072,242.54,1.2,0,0,0
14/7/2007,9:30:00,0.18,0,243.19,0.8,0,0,0
14/7/2007,9:31:00,0.182,0,243.84,0.8,0,0,0
14/7/2007,9:32:00,0.182,0,243.83,0.8,0,0,0
14/7/2007,9:33:00,0.186,0,244.31,0.8,0,0,0
14/7/2007,9:34:00,0.182,0,244.43,0.8,0,0,0
14/7/2007,9:35:00,0.182,0,244.35,0.8,0,0,0
14/7/2007,9:36:00,0.26,0.048,243.9,1.2,0,0,0
14/7/2007,9:37:00,0.294,0.11,243.47,1.4,0,0,0
14/7/2007,9:38:00,0.29,0.11,243.64,1.4,0,0,0
14/7/2007,9:39:00,0.296,0.108,243.26,1.4,0,0,0
14/7/2007,9:40:00,0.284,0.108,242.98,1.4,0,0,0
14/7/2007,9:41:00,0.278,0.108,242.78,1.2,0,0,0
14/7/2007,9:42:00,0.28,0.106,242.63,1.2,0,0,0
14/7/2007,9:43:00,0.28,0.106,242.6,1.2,0,0,0
14/7/2007,9:44:00,0.304,0.104,242.18,1.4,0,0,0
14/7/2007,9:45:00,0.382,0.102,242,1.6,0,0,0
14/7/2007,9:46:00,0.784,0.096,241.54,4,0,0,4
14/7/2007,9:47:00,1.498,0.084,240.57,6.2,0,0,19
14/7/2007,9:48:00,1.532,0.138,240.7,6.4,0,0,18
14/7/2007,9:49:00,1.514,0.152,240.8,6.2,0,1,18
14/7/2007,9:50:00,1.448,0.076,240.77,6,0,1,18
14/7/2007,9:51:00,1.446,0.076,240.73,6,0,2,18
14/7/2007,9:52:00,1.45,0.074,240.96,6,0,1,18
14/7/2007,9:53:00,1.448,0.074,240.86,6,0,2,18
14/7/2007,9:54:00,1.436,0.072,240.34,6,0,1,18
14/7/2007,9:55:00,1.432,0.072,240.16,6,0,1,17
14/7/2007,9:56:00,1.392,0.074,240.2,5.8,0,2,18
14/7/2007,9:57:00,1.374,0.076,240.52,5.6,0,1,18
14/7/2007,9:58:00,1.374,0.074,240.43,5.6,0,2,17
14/7/2007,9:59:00,1.356,0.076,240.86,5.6,0,1,18
14/7/2007,10:00:00,1.356,0.174,240.83,5.6,0,1,18
14/7/2007,10:01:00,1.348,0.182,240.95,5.6,0,2,18
14/7/2007,10:02:00,1.348,0.182,241.13,5.6,0,1,17
14/7/2007,10:03:00,1.394,0.226,241.41,5.8,0,1,18
14/7/2007,10:04:00,1.468,0.332,241.86,6.2,0,2,18
14/7/2007,10:05:00,1.518,0.342,242.3,6.4,0,1,18
14/7/2007,10:06:00,1.576,0.338,242.01,6.6,0,1,18
14/7/2007,10:07:00,1.572,0.34,242.06,6.6,0,1,18
14/7/2007,10:08:00,1.502,0.342,242.12,6.2,0,2,18
14/7/2007,10:09:00,1.45,0.34,241.88,6,0,1,18
14/7/2007,10:10:00,1.446,0.34,241.77,6,0,1,18
14/7/2007,10:11:00,1.414,0.288,242.18,5.8,0,1,18
14/7/2007,10:12:00,1.38,0.238,242.24,5.8,0,2,18
14/7/2007,10:13:00,1.376,0.236,241.85,5.6,0,1,18
14/7/2007,10:14:00,1.368,0.232,241.21,5.6,0,1,17
14/7/2007,10:15:00,1.386,0.236,241.79,5.8,0,1,18
14/7/2007,10:16:00,1.374,0.228,242.17,5.6,0,1,18
14/7/2007,10:17:00,1.542,0.174,241.84,6.4,0,2,18
14/7/2007,10:18:00,1.464,0.15,242.12,6,0,1,18
14/7/2007,10:19:00,1.366,0.122,242.55,5.6,2,1,18
14/7/2007,10:20:00,1.366,0.114,242.83,5.6,1,1,18
14/7/2007,10:21:00,1.356,0.112,242.31,5.6,1,1,18
14/7/2007,10:22:00,1.352,0.11,241.61,5.6,1,2,18
14/7/2007,10:23:00,1.346,0.108,241.47,5.6,2,1,18
14/7/2007,10:24:00,1.348,0.108,241.19,5.6,1,1,18
14/7/2007,10:25:00,1.344,0.108,241.25,5.6,1,1,17
14/7/2007,10:26:00,1.35,0.11,241.5,5.6,1,1,18
14/7/2007,10:27:00,1.35,0.11,241.79,5.6,2,1,18
14/7/2007,10:28:00,1.352,0.108,241.59,5.6,1,2,18
14/7/2007,10:29:00,1.344,0.108,241.33,5.6,1,1,18
14/7/2007,10:30:00,1.824,0.104,241.02,8.4,7,1,18
14/7/2007,10:31:00,3.666,0.212,238.71,15.4,38,1,17
14/7/2007,10:32:00,3.65,0.214,238.89,15.2,38,1,18
14/7/2007,10:33:00,3.646,0.216,238.97,15.2,38,1,17
14/7/2007,10:34:00,3.622,0.214,238.46,15.2,38,2,17
14/7/2007,10:35:00,3.626,0.214,238.5,15.2,38,1,18
14/7/2007,10:36:00,3.706,0.308,238.66,15.6,38,1,17
14/7/2007,10:37:00,3.7,0.316,238.65,15.4,38,1,18
14/7/2007,10:38:00,3.684,0.314,238.27,15.4,38,1,17
14/7/2007,10:39:00,3.682,0.314,238.19,15.4,38,1,18
14/7/2007,10:40:00,1.94,0.338,240.31,9,11,2,17
14/7/2007,10:41:00,3.442,0.318,238.78,14.6,31,1,18
14/7/2007,10:42:00,1.68,0.34,240.28,7.4,7,1,17
14/7/2007,10:43:00,1.494,0.34,240.1,6.2,1,1,18
14/7/2007,10:44:00,1.434,0.246,240.67,6,1,1,18
14/7/2007,10:45:00,1.408,0.21,240.85,5.8,1,1,17
14/7/2007,10:46:00,1.414,0.212,241.31,5.8,2,1,18
14/7/2007,10:47:00,1.414,0.214,241.42,5.8,1,2,18
14/7/2007,10:48:00,1.42,0.216,242.07,5.8,1,1,18
14/7/2007,10:49:00,1.4,0.188,241.91,5.8,1,1,18
14/7/2007,10:50:00,1.348,0.11,241.62,5.6,2,1,18
14/7/2007,10:51:00,1.346,0.11,241.55,5.6,1,1,18
